# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 22:22:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\norbe\AppData\Local\Temp\tmpdmwn_5vi\yu76opjf.json
# init = 2 (Default)
# random
#   seed = 23920
# output
#   file = C:\Users\norbe\Desktop\public_lectures-master\Data Analytics 2022\Lab 1 - Python review\out\bern_1-20220308232202_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.817082
# Diagonal elements of inverse mass matrix:
# 0.45244
-7.63925,0.999627,0.817082,1,3,0,7.66592,0.339686
-7.65215,0.962143,0.817082,2,3,0,7.92693,0.356332
-7.67744,0.994723,0.817082,1,1,0,7.67745,0.372137
-7.9934,0.947165,0.817082,2,3,0,8.14951,0.452913
-8.68969,0.839193,0.817082,2,3,0,9.57842,0.541269
-8.76255,0.983759,0.817082,1,1,0,8.97833,0.548388
-8.89063,1,0.817082,2,7,0,8.89759,0.149884
-9.07152,0.979858,0.817082,1,1,0,9.19259,0.139975
-8.65883,1,0.817082,1,1,0,9.06566,0.164388
-8.81256,0.981476,0.817082,1,1,0,8.91637,0.154518
-7.65926,0.925526,0.817082,1,3,0,9.59021,0.361646
-7.66014,0.999816,0.817082,1,1,0,7.66424,0.362238
-8.34939,0.811735,0.817082,1,3,0,9.01309,0.188167
-7.64031,1,0.817082,2,3,0,8.22116,0.34228
-7.81813,0.978124,0.817082,2,3,0,7.82042,0.255569
-7.70832,0.993898,0.817082,2,3,0,7.8968,0.283798
-7.71898,0.998044,0.817082,1,1,0,7.72926,0.280288
-7.66019,0.997621,0.817082,2,3,0,7.74596,0.305205
-7.67398,0.99737,0.817082,1,1,0,7.67535,0.297628
-7.66337,1,0.817082,1,1,0,7.67433,0.30328
-7.6899,0.994978,0.817082,1,1,0,7.69037,0.290605
-8.01107,0.90602,0.817082,1,3,0,8.41423,0.455928
-8.12563,0.807331,0.817082,1,3,0,9.53694,0.210307
-7.87615,1,0.817082,2,3,0,8.08658,0.244676
-9.55433,0.650736,0.817082,2,3,0,11.3434,0.117938
-7.85269,1,0.817082,2,3,0,9.44862,0.248874
-7.76775,0.949702,0.817082,1,3,0,8.34246,0.404643
-7.84428,0.994444,0.817082,2,3,0,7.85625,0.423778
-8.16643,0.930523,0.817082,1,1,0,8.16893,0.479879
-7.89182,0.869296,0.817082,1,3,0,9.21975,0.242004
-7.63939,0.953245,0.817082,2,3,0,8.34966,0.326623
-8.84659,0.732311,0.817082,1,3,0,9.57657,0.15247
-7.65146,1,0.817082,2,3,0,8.62225,0.355752
-7.66837,0.988893,0.817082,2,7,0,7.72915,0.300485
-8.09362,0.927973,0.817082,1,3,0,8.18879,0.213986
-7.63826,1,0.817082,2,3,0,8.01739,0.335116
-8.43232,0.908571,0.817082,2,3,0,8.53428,0.513748
-7.75645,0.904709,0.817082,1,3,0,9.20681,0.269631
-8.08205,0.955146,0.817082,2,3,0,8.23833,0.215357
-7.76072,0.93816,0.817082,1,3,0,8.74941,0.402636
-8.03837,0.854985,0.817082,1,3,0,8.76557,0.22074
-7.64089,0.979765,0.817082,1,3,0,8.22693,0.343426
-8.10607,0.855274,0.817082,2,3,0,8.68557,0.212537
-7.91772,1,0.817082,2,3,0,8.08515,0.237793
-8.11896,0.879051,0.817082,1,3,0,9.18778,0.472982
-8.93179,0.832163,0.817082,1,1,0,8.93634,0.564007
-7.65185,1,0.817082,2,3,0,8.75276,0.311089
-7.82182,0.952436,0.817082,1,3,0,7.98288,0.418583
-7.6886,0.941166,0.817082,2,3,0,8.33983,0.291132
-7.68424,0.983325,0.817082,1,3,0,7.83779,0.375416
-7.67837,0.994043,0.817082,2,3,0,7.74908,0.372604
-7.6664,1,0.817082,1,1,0,7.67898,0.366152
-7.99396,0.890842,0.817082,1,3,0,8.384,0.226598
-7.71667,0.945838,0.817082,2,7,0,8.46885,0.388534
-7.74137,0.994678,0.817082,1,1,0,7.75205,0.396807
-8.06698,0.851149,0.817082,1,3,0,8.7726,0.217174
-8.48526,0.980223,0.817082,2,3,0,8.48661,0.176965
-7.63839,0.965535,0.817082,1,3,0,8.83857,0.336172
-7.80463,0.92885,0.817082,2,3,0,8.14779,0.258383
-7.65924,0.985724,0.817082,1,3,0,7.97223,0.361638
-7.65374,0.993222,0.817082,1,3,0,7.71391,0.309623
-9.23859,0.700999,0.817082,1,3,0,10.0493,0.589629
-8.1795,1,0.817082,1,1,0,9.00108,0.481722
-7.75477,1,0.817082,2,7,0,8.10659,0.270065
-7.78636,0.953232,0.817082,1,3,0,8.18494,0.409711
-8.05525,0.942123,0.817082,1,1,0,8.05577,0.463173
-7.78457,0.914578,0.817082,2,3,0,8.93147,0.262811
-7.72063,0.96832,0.817082,1,3,0,8.104,0.389939
-7.73778,0.958411,0.817082,1,3,0,8.02587,0.274667
-7.64117,0.99792,0.817082,1,3,0,7.74409,0.322841
-7.8725,0.896846,0.817082,2,3,0,8.40242,0.245314
-7.64927,0.978141,0.817082,2,3,0,8.11934,0.353801
-7.63944,1,0.817082,2,7,0,7.6473,0.326502
-7.66164,0.979898,0.817082,2,3,0,7.79505,0.363226
-7.64033,0.997429,0.817082,1,3,0,7.68059,0.324431
-8.60913,0.879538,0.817082,2,3,0,8.63175,0.167818
-8.39793,1,0.817082,1,1,0,8.63994,0.184007
-8.23194,0.849917,0.817082,2,3,0,10.4584,0.1991
-8.14728,1,0.817082,1,1,0,8.27859,0.207906
-8.97661,0.909675,0.817082,2,3,0,9.38628,0.145039
-9.54086,0.980817,0.817082,2,3,0,9.58143,0.118482
-7.63857,0.944073,0.817082,1,3,0,10.5405,0.337187
-8.14274,0.939643,0.817082,2,3,0,8.21039,0.476477
-8.09827,1,0.817082,1,1,0,8.22251,0.469872
-7.91381,1,0.817082,1,1,0,8.08078,0.438321
-7.99261,0.982521,0.817082,1,1,0,8.03391,0.452776
-7.77833,0.943046,0.817082,1,3,0,8.61115,0.264256
-7.70079,1,0.817082,1,1,0,7.76454,0.286448
-7.69983,0.999972,0.817082,2,7,0,7.70206,0.382143
-7.68977,1,0.817082,2,3,0,7.70591,0.377916
-7.65176,0.989391,0.817082,2,3,0,7.78811,0.311161
-8.75758,0.77827,0.817082,1,3,0,9.27878,0.157928
-8.61802,1,0.817082,2,7,0,8.75738,0.534003
-7.99716,0.874998,0.817082,1,3,0,10.2713,0.226161
-8.20499,0.968606,0.817082,1,1,0,8.21945,0.201809
-8.185,0.999161,0.817082,2,7,0,8.21829,0.482491
-7.70186,1,0.817082,2,7,0,8.08935,0.286061
-7.66271,1,0.817082,1,1,0,7.69445,0.303671
-7.66271,0.848548,0.817082,1,3,0,8.66609,0.303671
-7.65659,0.992996,0.817082,1,3,0,7.72657,0.359775
-7.67543,0.996055,0.817082,1,1,0,7.67606,0.371117
-7.67865,0.999934,0.817082,2,7,0,7.67875,0.295424
-7.63947,0.99707,0.817082,1,3,0,7.70215,0.340298
-7.64446,0.998127,0.817082,2,7,0,7.6532,0.318196
-7.68608,0.96982,0.817082,2,3,0,7.88965,0.376262
-7.74554,0.987332,0.817082,1,1,0,7.7466,0.398105
-7.68738,1,0.817082,1,1,0,7.73434,0.376854
-7.96222,0.898027,0.817082,1,3,0,8.39962,0.231064
-7.75373,0.900754,0.817082,2,3,0,8.99178,0.270336
-7.64154,1,0.817082,2,3,0,7.73202,0.344571
-8.04964,0.948691,0.817082,2,3,0,8.05358,0.219317
-7.93866,1,0.817082,1,1,0,8.05569,0.234553
-7.69014,0.999288,0.817082,2,7,0,7.89726,0.378075
-7.82005,0.937826,0.817082,1,3,0,8.12869,0.25518
-8.20343,0.809286,0.817082,2,3,0,9.60172,0.201969
-8.434,0.967996,0.817082,1,1,0,8.46677,0.181032
-8.15051,0.870345,0.817082,1,3,0,10.3712,0.477601
-8.1503,0.76916,0.817082,1,3,0,9.87932,0.207576
-8.65643,0.931367,0.817082,1,1,0,8.65714,0.164551
-7.66621,0.93509,0.817082,2,7,0,9.37568,0.36604
-7.73743,0.967378,0.817082,1,3,0,7.90187,0.274765
-8.24934,0.856476,0.817082,1,3,0,8.94719,0.491216
-7.79754,0.96303,0.817082,2,3,0,8.59392,0.412609
-7.66163,0.88494,0.817082,2,3,0,8.73438,0.304315
-7.63875,1,0.817082,2,3,0,7.66065,0.328698
-7.74768,0.974284,0.817082,1,3,0,7.80425,0.398762
-7.69473,1,0.817082,1,1,0,7.73892,0.380045
-7.69473,0.572498,0.817082,1,3,0,10.6014,0.380045
-7.70754,0.971737,0.817082,1,3,0,7.90541,0.284064
-7.64188,0.988114,0.817082,2,3,0,7.81995,0.345125
-8.18279,0.859256,0.817082,1,3,0,8.57392,0.204104
-7.72095,0.998398,0.817082,2,7,0,8.10566,0.390051
-9.48113,0.493911,0.817082,1,3,0,11.6762,0.120937
-8.95508,1,0.817082,1,1,0,9.47084,0.146228
-9.59505,0.934956,0.817082,1,1,0,9.62303,0.116315
-9.63715,0.998703,0.817082,2,3,0,9.87641,0.11467
-9.3706,1,0.817082,1,1,0,9.7528,0.125677
-7.74539,0.956492,0.817082,1,3,0,9.63415,0.272557
-7.82886,0.985378,0.817082,1,1,0,7.83238,0.253417
-7.64968,0.983626,0.817082,1,3,0,7.97303,0.354182
-7.75941,0.962664,0.817082,2,3,0,7.91801,0.268872
-7.73712,1,0.817082,1,1,0,7.76783,0.274853
-7.69978,1,0.817082,2,3,0,7.73389,0.286819
-7.63898,0.998562,0.817082,1,3,0,7.70715,0.327861
-7.6727,0.991179,0.817082,1,3,0,7.69592,0.369686
-7.69099,0.980179,0.817082,1,3,0,7.82335,0.290169
-7.7327,0.970753,0.817082,1,3,0,7.94032,0.394028
-7.71002,1,0.817082,1,1,0,7.73754,0.386098
-8.02658,0.959087,0.817082,2,7,0,8.04014,0.222254
-7.84345,0.929522,0.817082,1,3,0,8.853,0.423591
-7.7634,0.938073,0.817082,1,3,0,8.3179,0.267867
-7.6997,1,0.817082,2,3,0,7.75272,0.286848
-7.78626,0.984368,0.817082,1,1,0,7.78632,0.262424
-7.69205,0.926871,0.817082,2,3,0,8.45805,0.289752
-7.73714,0.997243,0.817082,2,3,0,7.73888,0.274849
-7.67844,1,0.817082,1,1,0,7.72626,0.295521
-7.67844,0.549293,0.817082,1,3,0,11.0805,0.295521
-7.63819,0.985668,0.817082,2,3,0,7.79836,0.334262
-7.63917,0.998598,0.817082,2,3,0,7.64849,0.339436
-7.64109,0.99911,0.817082,1,3,0,7.6462,0.322982
-7.68535,0.963944,0.817082,2,3,0,7.90674,0.292481
-7.63972,0.996564,0.817082,1,3,0,7.71306,0.340944
