# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 22:27:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\norbe\AppData\Local\Temp\tmpdmwn_5vi\mnma5azk.json
# init = 2 (Default)
# random
#   seed = 44217
# output
#   file = C:\Users\norbe\Desktop\public_lectures-master\Data Analytics 2022\Lab 1 - Python review\out\bern_1-20220308232738_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.937074
# Diagonal elements of inverse mass matrix:
# 0.429282
-8.40917,0.866288,0.937074,1,3,0,8.41933,0.511056
-7.70237,1,0.937074,1,3,0,8.234,0.383158
-7.67655,1,0.937074,1,1,0,7.70093,0.37169
-7.90717,0.833456,0.937074,2,3,0,8.64825,0.239478
-8.72441,0.942351,0.937074,2,3,0,8.72705,0.544694
-9.65027,0.924976,0.937074,2,3,0,9.80218,0.619826
-9.9381,0.926867,0.937074,1,1,0,10.4311,0.638728
-7.63818,1,0.937074,1,3,0,9.74986,0.333888
-10.1534,0.48977,0.937074,2,3,0,11.4991,0.0968465
-8.2636,0.960411,0.937074,1,3,0,9.96322,0.19602
-10.5517,0.765415,0.937074,1,3,0,10.7617,0.0855063
-9.94915,1,0.937074,2,3,0,10.656,0.103421
-7.7316,0.964338,0.937074,1,3,0,10.0648,0.276445
-8.58322,0.913827,0.937074,2,3,0,8.65005,0.530372
-7.70026,1,0.937074,2,3,0,8.4755,0.286644
-7.82728,0.971779,0.937074,1,1,0,7.8275,0.25373
-7.64129,1,0.937074,2,3,0,7.79836,0.34414
-7.64391,0.998416,0.937074,2,3,0,7.65332,0.348011
-8.35073,0.811764,0.937074,1,3,0,8.6908,0.188049
-7.89218,1,0.937074,2,3,0,8.2611,0.241944
-7.70131,0.728306,0.937074,2,3,0,10.434,0.382738
-7.97439,0.96664,0.937074,2,3,0,7.97444,0.229322
-7.63979,1,0.937074,1,3,0,7.97339,0.325608
-7.63967,0.999594,0.937074,2,3,0,7.64338,0.340805
-7.66526,0.994496,0.937074,1,3,0,7.66691,0.365474
-8.75464,0.777998,0.937074,1,3,0,8.843,0.547629
-8.85052,0.973546,0.937074,1,1,0,9.14177,0.556657
-9.1984,0.908144,0.937074,1,1,0,9.46795,0.586443
-7.99472,1,0.937074,1,1,0,8.86121,0.45314
-7.99472,0.393089,0.937074,2,7,0,11.6331,0.45314
-7.88794,1,0.937074,1,1,0,8.01278,0.433145
-7.64109,1,0.937074,2,3,0,7.88146,0.322983
-7.84782,0.952963,0.937074,1,3,0,7.88648,0.249778
-8.44511,0.916257,0.937074,1,3,0,8.45145,0.180136
-8.18381,0.840753,0.937074,2,3,0,11.0729,0.482325
-8.8006,0.94676,0.937074,2,3,0,8.86195,0.552007
-8.75812,1,0.937074,1,1,0,9.09208,0.547963
-8.8533,0.991246,0.937074,2,3,0,9.14565,0.556913
-9.74558,0.783406,0.937074,1,1,0,9.93206,0.626264
-11.0434,0.719656,0.937074,1,1,0,11.3751,0.699279
-7.68676,1,0.937074,1,3,0,10.4594,0.376574
-8.80878,0.673755,0.937074,1,3,0,9.63618,0.154749
-8.11751,1,0.937074,2,3,0,8.6891,0.211226
-8.13753,0.996249,0.937074,1,1,0,8.2326,0.208979
-8.8552,0.961189,0.937074,2,3,0,8.85584,0.151959
-7.80054,0.989069,0.937074,2,3,0,8.97754,0.259261
-7.756,0.981508,0.937074,2,3,0,8.00768,0.269746
-7.67492,0.952219,0.937074,2,3,0,8.11736,0.370855
-7.70035,0.968417,0.937074,2,3,0,7.87291,0.286611
-8.24567,0.902429,0.937074,1,3,0,8.28953,0.197752
-7.9781,1,0.937074,1,1,0,8.21401,0.228798
-7.99861,0.755371,0.937074,2,3,0,10.3964,0.225964
-9.28583,0.841923,0.937074,1,3,0,9.34609,0.129498
-9.12409,1,0.937074,1,1,0,9.47018,0.137288
-9.83246,0.916497,0.937074,1,1,0,9.90372,0.107444
-7.70218,1,0.937074,2,3,0,9.34505,0.383084
-9.9856,0.476853,0.937074,2,7,0,11.8129,0.102205
-11.2359,0.964044,0.937074,2,3,0,11.2774,0.0696241
-11.4719,0.967819,0.937074,2,7,0,11.4903,0.718875
-8.84039,1,0.937074,1,1,0,10.8083,0.555723
-8.37574,1,0.937074,1,1,0,8.83503,0.507095
-7.64542,0.967257,0.937074,2,3,0,8.58902,0.349851
-7.64749,0.997218,0.937074,2,3,0,7.66685,0.352078
-7.656,0.97628,0.937074,2,3,0,7.79354,0.30798
-7.84588,0.964095,0.937074,2,3,0,7.93801,0.250142
-7.84588,0.886213,0.937074,1,3,0,8.5478,0.250142
-7.81951,1,0.937074,1,1,0,7.87458,0.25529
-7.75071,0.955372,0.937074,2,3,0,8.24033,0.399682
-7.95665,0.888905,0.937074,2,3,0,8.47035,0.446397
-8.27576,0.971384,0.937074,2,3,0,8.31455,0.494665
-7.64984,0.988307,0.937074,1,3,0,8.3362,0.312772
-7.67831,0.993176,0.937074,1,1,0,7.67833,0.29558
-7.78482,0.991273,0.937074,2,3,0,7.78482,0.409305
-8.27818,0.774944,0.937074,2,3,0,9.11656,0.194636
-7.8813,0.935111,0.937074,1,3,0,9.01106,0.431773
-8.2818,0.776064,0.937074,1,3,0,9.20272,0.194296
-7.76795,0.941949,0.937074,1,3,0,8.78347,0.404698
-7.69824,0.972113,0.937074,2,3,0,7.9787,0.381499
-7.83245,0.964364,0.937074,1,1,0,7.83395,0.421078
-7.83636,0.928955,0.937074,1,3,0,8.29155,0.251954
-7.83636,0.93341,0.937074,1,1,0,8.10745,0.251954
-7.7393,1,0.937074,1,1,0,7.82131,0.274237
-7.72977,1,0.937074,1,1,0,7.75622,0.276986
-8.04243,0.952609,0.937074,1,3,0,8.04563,0.220223
-7.7313,0.984643,0.937074,2,3,0,8.20418,0.276533
-10.1191,0.565234,0.937074,1,3,0,10.8191,0.097911
-10.3594,0.977027,0.937074,1,1,0,10.646,0.0907578
-9.89746,1,0.937074,1,1,0,10.5098,0.105178
-8.80751,1,0.937074,1,1,0,9.76015,0.154826
-10.3531,0.892547,0.937074,2,7,0,10.4255,0.663438
-9.79832,1,0.937074,1,1,0,10.6857,0.629748
-8.02383,1,0.937074,2,3,0,9.45798,0.222611
-8.44103,0.92578,0.937074,1,1,0,8.45018,0.180464
-8.08479,1,0.937074,1,1,0,8.39797,0.21503
-7.97718,0.918104,0.937074,1,3,0,8.89198,0.45008
-7.72118,1,0.937074,2,3,0,7.90758,0.390131
-7.64837,0.992005,0.937074,2,3,0,7.77643,0.352952
-7.76651,0.665871,0.937074,2,3,0,9.93359,0.267097
-8.31939,0.656478,0.937074,2,3,0,10.5422,0.190836
-8.36884,0.997158,0.937074,2,3,0,8.49116,0.186476
-7.98796,1,0.937074,1,1,0,8.30603,0.227423
-8.5509,0.900741,0.937074,1,1,0,8.55126,0.172006
-7.98855,1,0.937074,1,1,0,8.44687,0.227342
-8.95592,0.7473,0.937074,1,3,0,10.1859,0.566139
-8.00927,1,0.937074,2,3,0,8.69818,0.455624
-8.00927,0.461216,0.937074,1,3,0,11.1803,0.455624
-8.50996,0.697514,0.937074,2,7,0,9.87431,0.175068
-8.04493,1,0.937074,1,1,0,8.43238,0.219908
-7.63928,1,0.937074,2,3,0,7.98948,0.339757
-7.6395,0.998733,0.937074,2,3,0,7.64758,0.326346
-7.92317,0.929685,0.937074,1,3,0,8.00123,0.440135
-7.71807,1,0.937074,1,1,0,7.86848,0.389037
-7.72081,0.999263,0.937074,1,1,0,7.74125,0.390004
-7.70435,1,0.937074,1,1,0,7.73036,0.383935
-7.66238,1,0.937074,2,3,0,7.69431,0.363697
-7.64186,1,0.937074,1,3,0,7.65731,0.345083
-7.73613,0.986717,0.937074,2,3,0,7.743,0.275137
-7.68672,0.984428,0.937074,1,3,0,7.86515,0.376556
-7.74994,0.962419,0.937074,2,3,0,7.93757,0.39945
-9.13382,0.791801,0.937074,2,3,0,9.13728,0.1368
-9.06813,1,0.937074,1,1,0,9.35496,0.140151
-10.4894,0.94798,0.937074,2,3,0,10.4901,0.0871642
-10.6791,0.9945,0.937074,2,3,0,11.0165,0.0822379
-8.49339,0.953923,0.937074,1,3,0,10.4872,0.176337
-8.59496,0.983722,0.937074,1,1,0,8.73031,0.16882
-8.40562,1,0.937074,1,1,0,8.66181,0.183364
-7.81169,0.990503,0.937074,1,3,0,8.29628,0.256896
