# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 22:30:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\norbe\AppData\Local\Temp\tmpdmwn_5vi\h0tnhzf8.json
# init = 2 (Default)
# random
#   seed = 72673
# output
#   file = C:\Users\norbe\Desktop\public_lectures-master\Data Analytics 2022\Lab 1 - Python review\out\bern_1-20220308233055_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.02091
# Diagonal elements of inverse mass matrix:
# 0.462603
-7.69327,1,1.02091,1,1,0,7.97943,0.37943
-8.33361,0.840659,1.02091,1,3,0,8.33376,0.501969
-7.72221,1,1.02091,1,1,0,8.11889,0.39049
-7.72221,0.679955,1.02091,1,3,0,8.61805,0.39049
-7.68938,0.769209,1.02091,2,3,0,8.79722,0.290817
-7.79616,0.889129,1.02091,2,3,0,8.33041,0.412258
-7.64434,0.989507,1.02091,2,3,0,7.85257,0.318333
-7.65937,0.995335,1.02091,1,1,0,7.65983,0.30573
-9.31561,0.628916,1.02091,1,3,0,9.52432,0.595604
-8.9991,1,1.02091,1,1,0,9.64647,0.569902
-8.28494,1,1.02091,1,1,0,8.89692,0.495845
-8.14862,0.858671,1.02091,2,3,0,9.13552,0.207759
-9.85205,0.788673,1.02091,1,3,0,9.86967,0.106754
-9.58442,1,1.02091,1,1,0,10.1328,0.116736
-7.9293,0.878401,1.02091,2,3,0,10.562,0.441308
-10.1397,0.617835,1.02091,2,3,0,10.196,0.0972708
-10.891,0.916583,1.02091,1,1,0,11.1371,0.0771337
-7.9186,0.980991,1.02091,1,3,0,10.5507,0.237654
-7.64271,0.989493,1.02091,1,3,0,7.89462,0.346388
-7.71159,0.985212,1.02091,2,3,0,7.73269,0.282691
-7.64326,1,1.02091,1,3,0,7.69139,0.319706
-7.78833,0.900403,1.02091,2,3,0,8.14125,0.261957
-7.88132,0.858466,1.02091,2,3,0,8.69846,0.431777
-7.75912,1,1.02091,1,1,0,7.86595,0.402173
-7.75912,0.426026,1.02091,1,3,0,9.72559,0.402173
-8.40055,0.796075,1.02091,1,1,0,8.40632,0.510044
-8.12359,0.884847,1.02091,1,3,0,9.17442,0.210538
-7.7079,0.959127,1.02091,2,3,0,8.24784,0.3853
-7.7079,0.970639,1.02091,1,1,0,7.77828,0.3853
-8.23734,0.837998,1.02091,1,3,0,8.53784,0.198567
-7.91729,1,1.02091,1,1,0,8.18388,0.23786
-7.78567,1,1.02091,1,1,0,7.90308,0.262559
-8.45995,0.901115,1.02091,2,3,0,8.68132,0.516908
-7.77232,0.972158,1.02091,1,3,0,8.59114,0.265684
-8.48882,0.86877,1.02091,1,3,0,8.49378,0.176689
-8.63124,0.971135,1.02091,1,1,0,8.80554,0.166276
-9.65542,0.833033,1.02091,1,1,0,9.69526,0.113966
-8.70071,1,1.02091,1,1,0,9.54305,0.161593
-8.3812,1,1.02091,1,1,0,8.74742,0.185419
-8.43278,0.988893,1.02091,1,1,0,8.60851,0.181132
-8.43278,0.874212,1.02091,1,1,0,9.04212,0.181132
-7.71716,0.945153,1.02091,1,3,0,8.54926,0.388711
