# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 22:26:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\norbe\AppData\Local\Temp\tmpdmwn_5vi\d_i5mbmc.json
# init = 2 (Default)
# random
#   seed = 153
# output
#   file = C:\Users\norbe\Desktop\public_lectures-master\Data Analytics 2022\Lab 1 - Python review\out\bern_1-20220308232659_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.770057
# Diagonal elements of inverse mass matrix:
# 0.482401
-8.96084,0.883832,0.770057,2,3,0,8.99791,0.566572
-8.62364,1,0.770057,1,1,0,9.01758,0.534582
-8.46722,1,0.770057,1,1,0,8.72507,0.51773
-7.71863,0.998434,0.770057,2,7,0,8.38495,0.389236
-7.79403,0.984618,0.770057,1,1,0,7.79696,0.411712
-8.3209,0.7582,0.770057,1,3,0,9.5653,0.1907
-8.58741,0.966591,0.770057,1,1,0,8.62009,0.169358
-8.47537,1,0.770057,1,1,0,8.66054,0.177737
-8.5492,0.990892,0.770057,1,1,0,8.64807,0.172131
-8.63189,0.99007,0.770057,1,1,0,8.73667,0.166231
-7.63829,1,0.770057,2,3,0,8.46116,0.335439
-8.34828,0.833274,0.770057,1,3,0,8.83676,0.188265
-7.75003,0.994718,0.770057,2,7,0,8.27152,0.399476
-7.63934,0.997658,0.770057,1,3,0,7.76416,0.339949
-7.64052,0.999149,0.770057,1,3,0,7.64596,0.324049
-7.64157,0.999803,0.770057,1,1,0,7.64176,0.322182
-7.6979,0.9903,0.770057,1,3,0,7.71056,0.287511
-7.63939,0.981885,0.770057,2,3,0,7.8598,0.32664
-7.64404,0.998208,0.770057,2,7,0,7.65282,0.348181
-8.38084,0.91429,0.770057,2,3,0,8.48778,0.507706
-8.15447,1,0.770057,1,1,0,8.38962,0.478171
-7.67064,0.953142,0.770057,1,3,0,8.53904,0.299297
-7.65827,0.991108,0.770057,1,3,0,7.75238,0.360966
-7.65544,0.991768,0.770057,2,7,0,7.72102,0.308381
-7.77551,0.984776,0.770057,2,3,0,7.80685,0.264922
-7.75638,0.959769,0.770057,1,3,0,8.20038,0.401369
-7.63818,0.996494,0.770057,1,3,0,7.78719,0.333836
-8.03041,0.920273,0.770057,1,3,0,8.19965,0.459148
-8.13986,0.976893,0.770057,1,1,0,8.19464,0.476059
-8.25737,0.991711,0.770057,2,3,0,8.3329,0.492272
-7.88532,0.998712,0.770057,2,7,0,8.2688,0.2431
-7.75651,1,0.770057,2,3,0,7.86448,0.269614
-7.66223,0.980916,0.770057,2,7,0,7.92115,0.363605
-7.66233,0.98968,0.770057,1,3,0,7.74582,0.303893
-7.91569,0.970342,0.770057,2,3,0,7.95936,0.238115
-8.21313,0.867854,0.770057,2,7,0,9.46365,0.486366
-7.6493,1,0.770057,2,3,0,8.11667,0.313243
-7.79283,0.960079,0.770057,1,3,0,7.94271,0.4114
-7.85344,0.911346,0.770057,1,3,0,8.48685,0.248736
-7.7046,0.995627,0.770057,2,3,0,7.9126,0.285085
-7.69027,1,0.770057,1,1,0,7.70768,0.290459
-7.81925,0.957406,0.770057,1,3,0,8.12286,0.41797
-7.91658,0.979774,0.770057,1,1,0,7.93262,0.438861
-7.78572,1,0.770057,1,1,0,7.89573,0.409543
-7.72491,1,0.770057,1,1,0,7.77856,0.391421
-7.63818,0.911179,0.770057,2,3,0,8.44208,0.334022
-7.75106,0.973704,0.770057,1,3,0,7.81576,0.271037
-7.88325,0.978344,0.770057,1,1,0,7.88342,0.243453
-8.45075,0.8632,0.770057,1,3,0,9.81675,0.515863
-8.81074,0.926005,0.770057,1,1,0,8.90143,0.55296
-8.04529,0.791274,0.770057,1,3,0,10.9285,0.219863
-7.64908,0.988858,0.770057,1,3,0,8.11542,0.313443
-8.17784,0.898641,0.770057,1,3,0,8.39521,0.204625
-7.64141,0.97004,0.770057,1,3,0,8.48507,0.344345
-7.64647,0.982458,0.770057,2,3,0,7.77882,0.351015
-7.64647,0.567867,0.770057,1,3,0,10.8911,0.351015
-7.63831,0.993297,0.770057,2,3,0,7.69948,0.335618
-7.65249,0.993621,0.770057,2,3,0,7.68644,0.310581
-7.63823,0.996162,0.770057,2,3,0,7.68628,0.334796
-7.73037,0.894322,0.770057,2,3,0,8.53722,0.393257
-7.64779,0.971302,0.770057,2,3,0,7.97907,0.314645
-7.79581,0.929277,0.770057,2,3,0,8.20205,0.260291
-7.66883,0.998045,0.770057,2,3,0,7.81999,0.300241
-7.63868,0.994143,0.770057,2,3,0,7.72359,0.337684
-8.53859,0.831694,0.770057,1,3,0,8.88651,0.52561
-8.80627,0.944515,0.770057,1,1,0,8.93165,0.552541
-8.36506,1,0.770057,1,1,0,8.77406,0.50581
-8.45768,0.993445,0.770057,2,3,0,8.58628,0.51665
-8.10208,1,0.770057,1,1,0,8.41086,0.470449
-8.26883,0.729213,0.770057,1,3,0,10.2315,0.195521
-8.65708,0.951373,0.770057,1,1,0,8.66805,0.164506
-9.29466,0.97745,0.770057,2,3,0,9.30242,0.129093
-8.90231,1,0.770057,1,1,0,9.31214,0.149211
-9.35362,0.94304,0.770057,2,3,0,10.1306,0.126429
-9.94281,0.949205,0.770057,1,1,0,9.99312,0.103634
-9.09361,1,0.770057,2,3,0,9.86963,0.138836
-9.70122,0.943537,0.770057,1,1,0,9.73369,0.112228
-10.9111,0.911587,0.770057,1,1,0,10.9118,0.0766701
-10.1872,1,0.770057,1,1,0,10.9291,0.0958113
-9.80741,1,0.770057,1,1,0,10.2855,0.108336
-8.09119,1,0.770057,2,3,0,9.80826,0.214273
-7.67666,1,0.770057,2,3,0,8.0791,0.296343
-7.80136,0.957719,0.770057,2,7,0,8.05091,0.413578
-7.80136,0.618993,0.770057,1,3,0,10.4645,0.413578
-8.01616,0.955862,0.770057,1,1,0,8.01842,0.456783
-8.17367,0.966915,0.770057,1,1,0,8.21643,0.480902
-8.17367,0.906207,0.770057,1,1,0,8.56338,0.480902
-7.63827,0.986103,0.770057,1,3,0,8.3145,0.331441
-7.69772,0.945252,0.770057,2,3,0,8.08836,0.381288
-7.66889,1,0.770057,1,1,0,7.69293,0.367594
-7.76798,0.956925,0.770057,1,3,0,7.9875,0.266736
-7.76558,0.991148,0.770057,2,3,0,7.90535,0.267327
-7.64413,1,0.770057,2,7,0,7.74276,0.348293
-7.77613,0.984562,0.770057,2,7,0,7.77616,0.264775
-7.87222,0.984378,0.770057,1,1,0,7.87638,0.245362
-7.64563,0.981743,0.770057,1,3,0,8.04185,0.350093
-7.63828,0.994182,0.770057,2,3,0,7.6917,0.335356
-7.74679,0.974088,0.770057,1,3,0,7.81297,0.272176
-7.71938,1,0.770057,1,1,0,7.74947,0.280162
-7.74929,0.99488,0.770057,1,1,0,7.75618,0.271506
-7.80747,0.990306,0.770057,1,1,0,7.81358,0.257781
-7.64491,1,0.770057,2,3,0,7.79677,0.317668
-7.82727,0.981768,0.770057,2,3,0,7.82842,0.419871
-10.2006,0.711683,0.770057,2,3,0,10.9729,0.654674
-11.1795,0.832532,0.770057,1,1,0,11.4651,0.705701
-12.5234,0.797107,0.770057,1,1,0,12.8822,0.760312
-8.07276,0.968328,0.770057,2,3,0,12.7956,0.465938
-7.91621,1,0.770057,1,1,0,8.06384,0.438789
-7.78105,1,0.770057,1,1,0,7.89345,0.408298
-8.13169,0.819526,0.770057,1,3,0,9.09878,0.209629
-7.66143,0.967238,0.770057,1,3,0,8.55274,0.363085
-7.74819,0.962615,0.770057,1,3,0,7.92482,0.271801
-7.85409,0.982534,0.770057,1,1,0,7.85517,0.248617
-7.72407,0.957947,0.770057,1,3,0,8.28056,0.391133
-7.67768,0.97697,0.770057,2,7,0,7.90445,0.29587
-7.6439,0.995775,0.770057,1,3,0,7.72398,0.348006
-8.02992,0.635074,0.770057,2,3,0,11.3432,0.459068
-7.63895,0.991422,0.770057,1,3,0,8.10107,0.338708
-8.38122,0.821336,0.770057,1,3,0,8.92377,0.185417
-8.54796,0.979156,0.770057,1,1,0,8.60885,0.172222
-7.65188,1,0.770057,2,3,0,8.42216,0.311062
-9.24043,0.855339,0.770057,2,3,0,9.31006,0.589773
-9.64479,0.920349,0.770057,1,1,0,9.88007,0.61945
-10.1798,0.966372,0.770057,2,3,0,10.4629,0.653453
-8.80004,1,0.770057,2,3,0,9.92125,0.551954
-8.3627,1,0.770057,1,1,0,8.76879,0.505525
-9.27764,0.94102,0.770057,2,3,0,9.29249,0.592679
-7.67632,1,0.770057,2,3,0,9.01028,0.296503
-7.67632,0.603868,0.770057,1,3,0,10.7939,0.296503
-7.65276,0.999609,0.770057,2,7,0,7.67685,0.356834
-7.63879,0.995147,0.770057,2,3,0,7.69376,0.328551
-9.35966,0.627665,0.770057,1,3,0,10.6675,0.126161
-9.37326,0.999877,0.770057,3,7,0,9.38283,0.12556
-9.4343,0.998105,0.770057,2,3,0,9.63261,0.122913
-9.26334,1,0.770057,1,1,0,9.56729,0.130541
-9.69412,0.961024,0.770057,1,1,0,9.77099,0.112495
-9.12491,1,0.770057,1,1,0,9.68035,0.137247
-9.84859,0.978105,0.770057,2,3,0,9.86749,0.106876
-8.76385,0.986201,0.770057,2,3,0,10.3188,0.157533
-8.25861,1,0.770057,1,1,0,8.70125,0.196498
-8.72598,0.941895,0.770057,1,1,0,8.72989,0.159946
-8.64067,1,0.770057,1,1,0,8.83047,0.165627
-7.76965,0.891445,0.770057,1,3,0,9.92202,0.405174
-7.63887,0.993764,0.770057,1,3,0,7.82165,0.32827
-7.74533,0.98723,0.770057,2,3,0,7.75181,0.272571
-7.73745,1,0.770057,1,1,0,7.7592,0.274761
-7.63864,0.99695,0.770057,1,3,0,7.76217,0.329187
-7.674,0.995727,0.770057,2,3,0,7.67714,0.297618
-7.67675,0.996613,0.770057,2,3,0,7.71963,0.296305
-7.70687,0.99305,0.770057,2,3,0,7.75614,0.284293
-7.95838,0.876744,0.770057,2,3,0,8.77472,0.231622
-7.6438,0.978499,0.770057,1,3,0,8.16452,0.347873
-8.32819,0.874781,0.770057,1,3,0,8.5366,0.501298
-8.32259,0.91636,0.770057,2,3,0,9.399,0.500601
-8.23403,1,0.770057,1,1,0,8.40546,0.489184
-8.3399,0.997565,0.770057,2,7,0,8.34278,0.189002
-8.07279,1,0.770057,1,1,0,8.31301,0.216469
-7.67764,1,0.770057,2,3,0,8.06504,0.295889
-7.80624,0.956615,0.770057,2,7,0,8.06259,0.414798
-7.65923,1,0.770057,2,7,0,7.77952,0.305821
-7.66726,0.998543,0.770057,1,1,0,7.66916,0.301086
-7.6547,1,0.770057,1,1,0,7.66556,0.308915
-7.64176,0.997167,0.770057,2,7,0,7.67795,0.344932
-8.32612,0.873098,0.770057,1,3,0,8.54978,0.501041
-7.64183,0.989064,0.770057,1,3,0,8.4152,0.345039
-7.80093,0.955936,0.770057,1,3,0,7.93998,0.259176
-7.89201,0.925386,0.770057,1,3,0,8.54639,0.433975
-7.85889,0.969718,0.770057,2,3,0,8.23798,0.42701
-8.0749,0.826847,0.770057,1,3,0,9.17348,0.216214
-7.64891,0.978147,0.770057,1,3,0,8.38619,0.353465
-9.62253,0.548906,0.770057,1,3,0,11.587,0.115237
-10.5939,0.925811,0.770057,1,1,0,10.6055,0.0844073
-10.1918,1,0.770057,1,1,0,10.7121,0.0956718
-9.61069,1,0.770057,2,3,0,10.2109,0.1157
-9.33825,1,0.770057,1,1,0,9.70976,0.127116
-7.72727,0.953672,0.770057,1,3,0,9.71496,0.27773
-8.1002,0.871999,0.770057,2,3,0,9.1456,0.470165
-8.97442,0.523855,0.770057,1,3,0,12.0692,0.145159
-8.38756,1,0.770057,1,1,0,8.90531,0.184879
-8.49817,0.986046,0.770057,1,1,0,8.57512,0.175969
-8.57876,0.990151,0.770057,1,1,0,8.67818,0.169979
-8.36242,0.977356,0.770057,2,3,0,9.10619,0.187031
-7.70333,0.984484,0.770057,1,3,0,8.40656,0.285537
-7.75738,0.990708,0.770057,1,1,0,7.75887,0.269392
-7.70404,1,0.770057,1,1,0,7.74979,0.285284
-7.7281,0.970006,0.770057,1,3,0,7.98054,0.3925
-7.64742,0.971911,0.770057,2,3,0,7.97127,0.314999
-7.65604,0.993884,0.770057,1,3,0,7.69753,0.359372
-7.95526,0.906085,0.770057,1,3,0,8.30097,0.232079
-8.12848,0.974577,0.770057,1,1,0,8.14061,0.209988
-8.02811,1,0.770057,1,1,0,8.14833,0.222056
-7.63948,0.987235,0.770057,1,3,0,8.1512,0.326387
-7.80577,0.934024,0.770057,2,3,0,8.14112,0.258139
-7.82553,0.996775,0.770057,1,1,0,7.84853,0.254078
-8.34623,0.875144,0.770057,1,3,0,9.46199,0.503521
-7.92876,0.999247,0.770057,2,7,0,8.36622,0.236066
-7.67877,0.968519,0.770057,1,3,0,8.27982,0.372799
-7.6897,0.997804,0.770057,1,1,0,7.69494,0.377883
-8.13828,0.840481,0.770057,1,3,0,8.80903,0.208896
-8.10601,0.86381,0.770057,1,3,0,9.78222,0.471043
-7.96378,0.83743,0.770057,1,3,0,9.41665,0.230838
-8.21735,0.963448,0.770057,1,1,0,8.22149,0.200557
-7.64852,0.950257,0.770057,2,3,0,8.83207,0.313954
-7.64852,0.958509,0.770057,1,3,0,7.92634,0.313954
-8.10024,0.897159,0.770057,1,3,0,8.4195,0.47017
-7.85333,1,0.770057,1,1,0,8.05334,0.425794
-7.8666,0.999073,0.770057,2,3,0,7.90691,0.428675
-7.80499,1,0.770057,1,1,0,7.87315,0.414486
-7.90293,0.979689,0.770057,1,1,0,7.91639,0.436173
-8.28954,0.711951,0.770057,3,7,0,10.1441,0.496434
-10.1226,0.794398,0.770057,3,7,0,10.303,0.0978025
-7.68302,1,0.770057,2,3,0,9.75452,0.293476
-7.668,1,0.770057,1,1,0,7.68234,0.300683
-7.668,0.940226,0.770057,1,3,0,8.10525,0.300683
-7.91823,0.970537,0.770057,2,3,0,7.96828,0.237712
-7.86158,1,0.770057,1,1,0,7.93128,0.247253
-7.64477,1,0.770057,2,3,0,7.8424,0.317828
-7.64477,0.914087,0.770057,1,3,0,8.18102,0.317828
-7.68246,0.970166,0.770057,2,3,0,7.87895,0.293721
-7.67772,1,0.770057,1,1,0,7.68744,0.29585
-7.69453,0.997018,0.770057,1,1,0,7.69766,0.288786
-7.71184,0.996971,0.770057,1,1,0,7.71748,0.282608
-7.64148,0.976495,0.770057,2,3,0,7.92332,0.322327
-8.59748,0.797457,0.770057,1,3,0,9.16442,0.168641
-7.72634,0.905417,0.770057,1,3,0,9.67347,0.391907
-7.86212,0.972334,0.770057,1,1,0,7.86246,0.427711
-8.07837,0.833014,0.770057,2,7,0,9.18977,0.215797
-10.9391,0.664897,0.770057,2,3,0,11.9637,0.0760297
-8.63572,0.999994,0.770057,2,3,0,11.0302,0.165967
-8.3356,1,0.770057,1,1,0,8.6259,0.189384
-8.20292,1,0.770057,1,1,0,8.36625,0.20202
-8.05484,1,0.770057,1,1,0,8.2091,0.218668
-7.63892,0.969939,0.770057,2,3,0,8.43022,0.338635
-8.30114,0.919171,0.770057,2,3,0,8.3048,0.1925
-7.95574,1,0.770057,1,1,0,8.25064,0.232008
-9.52871,0.682116,0.770057,1,3,0,11.9328,0.611333
-9.2587,1,0.770057,1,1,0,9.74334,0.591205
