# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 22:27:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\norbe\AppData\Local\Temp\tmpdmwn_5vi\mnma5azk.json
# init = 2 (Default)
# random
#   seed = 44217
# output
#   file = C:\Users\norbe\Desktop\public_lectures-master\Data Analytics 2022\Lab 1 - Python review\out\bern_1-20220308232738_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.903418
# Diagonal elements of inverse mass matrix:
# 0.438849
-8.80823,1,0.903418,1,1,0,9.04415,0.154782
-8.47988,1,0.903418,1,1,0,8.82684,0.177384
-8.22569,0.854967,0.903418,1,3,0,10.0844,0.488066
-8.22569,0.5096,0.903418,1,3,0,11.0295,0.488066
-8.0123,0.840052,0.903418,1,3,0,9.29705,0.224128
-7.92397,0.932757,0.903418,1,3,0,8.7558,0.440289
-7.74313,1,0.903418,1,1,0,7.88084,0.39736
-7.82565,0.935395,0.903418,1,3,0,8.16117,0.254054
-7.63821,0.997447,0.903418,1,3,0,7.8471,0.334557
-7.70598,0.989119,0.903418,2,3,0,7.72378,0.384566
-7.79162,0.957275,0.903418,2,3,0,8.01978,0.411087
-8.31109,0.7856,0.903418,1,3,0,9.15092,0.191589
-8.94618,0.906618,0.903418,1,1,0,8.95517,0.146724
-7.67703,0.981679,0.903418,1,3,0,9.00353,0.296174
-7.71911,0.990737,0.903418,1,1,0,7.72096,0.280249
-7.77774,0.978884,0.903418,2,3,0,7.92825,0.264396
-8.2111,0.713055,0.903418,2,3,0,10.1551,0.201188
-8.0168,1,0.903418,1,1,0,8.20755,0.223532
-8.16545,0.973352,0.903418,1,1,0,8.20551,0.205941
-8.01234,0.892713,0.903418,2,7,0,9.16775,0.456142
-7.64684,0.986187,0.903418,2,3,0,8.10603,0.351411
-8.43545,0.854591,0.903418,2,3,0,8.79058,0.514109
-7.90744,1,0.903418,1,1,0,8.3032,0.437068
-7.90754,0.909667,0.903418,2,3,0,8.59561,0.437088
-8.43214,0.869323,0.903418,1,1,0,8.44102,0.513727
-8.65587,0.72744,0.903418,2,3,0,10.7142,0.537874
-8.38252,0.78837,0.903418,2,3,0,10.5613,0.507907
-7.68987,0.952255,0.903418,2,3,0,8.72748,0.37796
-7.68878,0.980824,0.903418,2,3,0,7.84125,0.291059
-7.64942,0.999803,0.903418,1,3,0,7.68006,0.313136
-7.64985,0.997828,0.903418,2,3,0,7.67122,0.312759
-7.67446,0.994387,0.903418,1,1,0,7.67449,0.297396
-7.65774,1,0.903418,1,1,0,7.67215,0.306796
-7.67039,0.99713,0.903418,1,1,0,7.6724,0.299429
-7.78372,0.982637,0.903418,1,3,0,7.78491,0.263006
-7.77338,1,0.903418,2,3,0,7.8084,0.26543
-9.55108,0.705841,0.903418,1,3,0,9.94365,0.118069
-9.15613,1,0.903418,2,3,0,9.63228,0.13569
-7.95233,0.987713,0.903418,2,3,0,9.34981,0.23251
-7.83816,0.94683,0.903418,1,3,0,8.50247,0.42239
-8.78963,0.721297,0.903418,2,3,0,9.91136,0.55097
-8.31532,1,0.903418,1,1,0,8.75832,0.499694
-8.40321,0.976671,0.903418,1,1,0,8.56247,0.510357
-7.6647,1,0.903418,1,3,0,8.27817,0.365136
-7.76147,0.9703,0.903418,2,3,0,7.88337,0.402853
-7.75541,1,0.903418,1,1,0,7.78807,0.401083
-7.64155,1,0.903418,2,3,0,7.74022,0.322205
-7.78874,0.980682,0.903418,2,3,0,7.80674,0.410337
-7.63946,0.999351,0.903418,1,3,0,7.77748,0.340267
-7.66574,0.996602,0.903418,2,3,0,7.66698,0.301921
-7.63906,0.964273,0.903418,2,3,0,7.90781,0.339087
-8.17175,0.923719,0.903418,2,3,0,8.21152,0.205269
-8.16577,1,0.903418,1,1,0,8.27346,0.205906
-8.01574,1,0.903418,1,1,0,8.17812,0.223671
-9.35553,0.843842,0.903418,2,3,0,9.81589,0.126344
-10.3367,0.900568,0.903418,1,1,0,10.3711,0.0914031
-9.37685,0.835665,0.903418,2,3,0,14.1955,0.125402
-8.00559,0.988443,0.903418,2,3,0,9.57337,0.225023
-7.8825,1,0.903418,2,3,0,8.00511,0.243581
-8.28962,0.85584,0.903418,1,3,0,9.11383,0.496444
-8.78514,0.875663,0.903418,1,1,0,8.87218,0.550545
-8.44221,1,0.903418,1,1,0,8.8395,0.514886
-8.22667,1,0.903418,2,3,0,8.49643,0.488197
-8.11398,0.79918,0.903418,1,3,0,9.5278,0.211628
-8.58407,0.97459,0.903418,2,3,0,8.59268,0.169597
-8.5672,1,0.903418,1,1,0,8.74599,0.170814
-8.08614,0.971903,0.903418,2,3,0,9.03637,0.214869
-7.77486,0.938901,0.903418,2,7,0,8.58194,0.406617
-7.77486,0.952935,0.903418,1,1,0,7.91943,0.406617
-8.20552,0.818431,0.903418,1,3,0,8.91843,0.201755
-8.62691,0.97781,0.903418,2,3,0,8.64825,0.166576
-7.77755,0.990974,0.903418,2,3,0,8.7308,0.26444
-7.70241,0.98943,0.903418,2,3,0,7.8907,0.285866
-7.6932,0.991275,0.903418,2,3,0,7.79776,0.289301
-7.6932,0.848571,0.903418,1,3,0,8.47821,0.289301
-8.1096,0.928821,0.903418,1,3,0,8.14223,0.21213
-7.85616,0.936064,0.903418,1,3,0,8.78478,0.426416
-7.63818,0.999972,0.903418,2,3,0,7.85996,0.332634
-7.63817,0.972361,0.903418,2,3,0,7.81778,0.333343
-7.6839,0.988678,0.903418,1,3,0,7.69809,0.293097
-7.68123,0.985864,0.903418,2,7,0,7.78904,0.373998
-8.24388,0.820444,0.903418,1,3,0,8.73511,0.197927
-7.63866,1,0.903418,2,3,0,8.16735,0.329085
-7.8435,0.969636,0.903418,2,3,0,7.88715,0.423603
-7.87938,0.882002,0.903418,2,3,0,8.7072,0.244117
-7.82131,0.949597,0.903418,1,3,0,8.35482,0.418462
-7.7616,1,0.903418,1,1,0,7.82543,0.402892
-7.81373,0.560059,0.903418,2,3,0,11.0859,0.256473
-8.7072,0.874361,0.903418,1,3,0,8.77185,0.161167
-7.76738,0.927441,0.903418,1,3,0,9.48722,0.404537
-7.76738,0.15641,0.903418,1,3,0,14.5061,0.404537
-7.76857,0.999897,0.903418,2,3,0,7.80097,0.404873
-7.74076,1,0.903418,1,1,0,7.78129,0.396618
-7.82927,0.977318,0.903418,1,1,0,7.84028,0.42034
-7.94611,0.969687,0.903418,1,1,0,7.97367,0.444462
-7.75457,0.944726,0.903418,1,3,0,8.31766,0.270115
-7.70297,0.840305,0.903418,2,3,0,9.12412,0.383394
-7.68289,0.983879,0.903418,1,3,0,7.82369,0.293534
-8.17063,0.717147,0.903418,2,3,0,9.78729,0.205388
-7.65875,0.86316,0.903418,2,3,0,9.48192,0.306128
